108.216598639,3,3
108.866757369,4,4
109.493696145,1,1
110.120634920,2,2
110.735963718,3,3
111.409342403,4,4
112.036281179,1,1
112.686439909,2,2
113.336598639,3,3
113.975147392,4,4
114.602086167,1,1
115.240634920,2,2
115.879183673,3,3
116.529342403,4,4
117.167891156,1,1
117.794829931,2,2
118.433378684,3,3
119.071927437,4,4
119.698866213,1,1
120.337414965,2,2
120.999183673,3,3
121.637732426,4,4
122.276281179,1,1
122.903219954,2,2
123.530158730,3,3
124.180317460,4,4
124.830476190,1,1
125.457414965,2,2
126.084353741,3,3
126.722902494,4,4
127.349841269,1,1
128.000000000,2,2
128.638548752,3,3
129.288707482,4,4
129.915646258,1,1
130.565804988,2,2
131.192743764,3,3
131.831292517,4,4
132.469841269,1,1
133.108390022,2,2
133.735328798,3,3
134.385487528,4,4
135.000816326,1,1
135.639365079,2,2
136.277913832,3,3
136.916462585,4,4
137.555011337,1,1
138.193560090,2,2
138.843718820,3,3
139.493877551,4,4
140.144036281,1,1
140.770975056,2,2
141.386303854,3,3
142.024852607,4,4
142.686621315,1,1
143.325170068,2,2
143.975328798,3,3
144.613877551,4,4
145.240816326,1,1
145.856145124,2,2
146.506303854,3,3
147.144852607,4,4
147.795011337,1,1
148.410340136,2,2
149.060498866,3,3
149.687437641,4,4
150.337596371,1,1
150.964535147,2,2
151.614693877,3,3
152.253242630,4,4
152.891791383,1,1
153.518730158,2,2
154.157278911,3,3
154.807437641,4,4
155.445986394,1,1
156.084535147,2,2
156.723083900,3,3
157.373242630,4,4
158.011791383,1,1
158.650340136,2,2
159.288888888,3,3
159.915827664,4,4
160.554376417,1,1
161.192925170,2,2
161.819863945,3,3
162.458412698,4,4
163.108571428,1,1
163.747120181,2,2
164.397278911,3,3
165.047437641,4,4
165.674376417,1,1
166.301315192,2,2
166.939863945,3,3
167.566802721,4,4
168.205351473,1,1
168.832290249,2,2
169.470839002,3,3
170.109387755,4,4
170.759546485,1,1
171.398095238,2,2
172.036643990,3,3
172.663582766,4,4
173.313741496,1,1
173.940680272,2,2
174.590839002,3,3
175.217777777,4,4
175.867936507,1,1
176.494875283,2,2
177.133424036,3,3
177.760362811,4,4
178.398911564,1,1
179.037460317,2,2
179.676009070,3,3
180.314557823,4,4
180.964716553,1,1
181.591655328,2,2
182.172154195,3,3
182.810702947,4,4
183.484081632,1,1
184.157460317,2,2
184.784399092,3,3
185.411337868,4,4
186.061496598,1,1
186.711655328,2,2
187.338594104,3,3
187.988752834,4,4
188.627301587,1,1
189.254240362,2,2
189.892789115,3,3
190.531337868,4,4
191.169886621,1,1
191.808435374,2,2
192.435374149,3,3
193.085532879,4,4
193.724081632,1,1
194.374240362,2,2
195.024399092,3,3
195.651337868,4,4
196.313106575,1,1
196.951655328,2,2
197.601814058,3,3
198.240362811,4,4
198.878911564,1,1
199.517460317,2,2
200.132789115,3,3
200.771337868,4,4
201.398276643,1,1
202.025215419,2,2
202.663764172,3,3
203.290702947,4,4
203.929251700,1,1
204.567800453,2,2
205.206349206,3,3
205.856507936,4,4
206.506666666,1,1
207.133605442,2,2
207.772154195,3,3
208.410702947,4,4
209.037641723,1,1
209.687800453,2,2
210.326349206,3,3
210.976507936,4,4
211.615056689,1,1
212.241995464,2,2
212.868934240,3,3
213.519092970,4,4
214.157641723,1,1
214.796190476,2,2
215.446349206,3,3
216.084897959,4,4
216.723446712,1,1
217.350385487,2,2
217.965714285,3,3
218.615873015,4,4
219.266031746,1,1
219.916190476,2,2
220.531519274,3,3
221.170068027,4,4
221.820226757,1,1
222.458775510,2,2
223.074104308,3,3
223.724263038,4,4
224.374421768,1,1
225.001360544,2,2
225.663129251,3,3
226.290068027,4,4
226.928616780,1,1
227.567165532,2,2
228.182494331,3,3
228.821043083,4,4
229.471201814,1,1
230.121360544,2,2
230.748299319,3,3
231.410068027,4,4
232.037006802,1,1
232.675555555,2,2
233.314104308,3,3
233.941043083,4,4
234.567981859,1,1
235.183310657,2,2
235.821859410,3,3
236.483628117,4,4
237.122176870,1,1
237.760725623,2,2
238.399274376,3,3
239.037823129,4,4
239.664761904,1,1
240.303310657,2,2
240.941859410,3,3
241.592018140,4,4
242.230566893,1,1
242.869115646,2,2
243.496054421,3,3
244.122993197,4,4
244.761541950,1,1
245.400090702,2,2
246.038639455,3,3
246.677188208,4,4
247.315736961,1,1
247.942675736,2,2
248.592834467,3,3
249.242993197,4,4
249.881541950,1,1
250.520090702,2,2
251.147029478,3,3
251.773968253,4,4
252.424126984,1,1
253.074285714,2,2
253.724444444,3,3
254.351383219,4,4
254.989931972,1,1
255.605260770,2,2
256.243809523,3,3
256.882358276,4,4
257.532517006,1,1
258.182675736,2,2
258.798004535,3,3
259.436553287,4,4
260.086712018,1,1
260.713650793,2,2
261.340589569,3,3
262.002358276,4,4
262.640907029,1,1
263.279455782,2,2
263.918004535,3,3
264.568163265,4,4
265.195102040,1,1
265.833650793,2,2
266.472199546,3,3
267.099138321,4,4
267.749297052,1,1
268.387845804,2,2
269.026394557,3,3
269.664943310,4,4
270.315102040,1,1
270.965260770,2,2
271.592199546,3,3
272.219138321,4,4
272.880907029,1,1
273.496235827,2,2
274.134784580,3,3
274.773333333,4,4
275.411882086,1,1
276.050430839,2,2
276.665759637,3,3
277.315918367,4,4
277.954467120,1,1
278.593015873,2,2
279.231564625,3,3
279.904943310,4,4
280.520272108,1,1
281.135600907,2,2
281.774149659,3,3
282.412698412,4,4
283.062857142,1,1
283.701405895,2,2
284.328344671,3,3
284.943673469,4,4
285.605442176,1,1
286.243990929,2,2
286.894149659,3,3
287.544308390,4,4
288.171247165,1,1
288.809795918,2,2
289.448344671,3,3
290.086893424,4,4
290.737052154,1,1
291.363990929,2,2
291.990929705,3,3
292.641088435,4,4
293.279637188,1,1
293.918185941,2,2
294.556734693,3,3
295.195283446,4,4
295.845442176,1,1
296.483990929,2,2
297.122539682,3,3
297.761088435,4,4
298.399637188,1,1
299.026575963,2,2
299.665124716,3,3
300.292063492,4,4
300.942222222,1,1
301.545941043,2,2
302.184489795,3,3
302.834648526,4,4
303.473197278,1,1
304.111746031,2,2
304.761904761,3,3
305.412063492,4,4
306.062222222,1,1
306.700770975,2,2
307.327709750,3,3
307.966258503,4,4
308.604807256,1,1
309.243356009,2,2
309.881904761,3,3
310.497233560,4,4
311.124172335,1,1
311.751111111,2,2
312.401269841,3,3
313.039818594,4,4
313.678367346,1,1
314.316916099,2,2
314.978684807,3,3
315.617233560,4,4
316.255782312,1,1
316.894331065,2,2
317.532879818,3,3
318.159818594,4,4
318.809977324,1,1
319.448526077,2,2
320.098684807,3,3
320.737233560,4,4
321.375782312,1,1
322.014331065,2,2
322.629659863,3,3
323.268208616,4,4
323.906757369,1,1
324.533696145,2,2
325.172244897,3,3
325.810793650,4,4
326.449342403,1,1
327.076281179,2,2
327.714829931,3,3
328.376598639,4,4
329.026757369,1,1
329.665306122,2,2
330.303854875,3,3
330.954013605,4,4
331.592562358,1,1
332.231111111,2,2
332.881269841,3,3
333.508208616,4,4
334.123537414,1,1
334.750476190,2,2
335.400634920,3,3
336.027573696,4,4
336.654512471,1,1
337.293061224,2,2
337.931609977,3,3
338.593378684,4,4
339.231927437,1,1
339.847256235,2,2
340.474195011,3,3
341.077913832,4,4
341.751292517,1,1
342.401451247,2,2
343.028390022,3,3
343.632108843,4,4
344.317097505,1,1
344.955646258,2,2
345.594195011,3,3
346.232743764,4,4
346.882902494,1,1
347.509841269,2,2
348.148390022,3,3
348.786938775,4,4
349.448707482,1,1
350.087256235,2,2
350.714195011,3,3
351.341133786,4,4
351.979682539,1,1
352.606621315,2,2
353.245170068,3,3
353.895328798,4,4
354.545487528,1,1
355.184036281,2,2
355.822585034,3,3
356.461133786,4,4
357.099682539,1,1
357.715011337,2,2
358.376780045,3,3
359.015328798,4,4
359.653877551,1,1
360.292426303,2,2
360.930975056,3,3
361.569523809,4,4
362.208072562,1,1
362.846621315,2,2
363.485170068,3,3
364.123718820,4,4
364.750657596,1,1
365.389206349,2,2
366.016145124,3,3
366.654693877,4,4
367.304852607,1,1
367.943401360,2,2
368.581950113,3,3
369.232108843,4,4
369.870657596,1,1
370.509206349,2,2
371.136145124,3,3
371.763083900,4,4
372.413242630,1,1
373.051791383,2,2
373.690340136,3,3
374.317278911,4,4
374.955827664,1,1
375.594376417,2,2
376.221315192,3,3
376.859863945,4,4
377.510022675,1,1
378.148571428,2,2
378.798730158,3,3
379.437278911,4,4
380.075827664,1,1
380.691156462,2,2
381.318095238,3,3
381.968253968,4,4
382.618412698,1,1
383.268571428,2,2
383.918730158,3,3
384.557278911,4,4
385.195827664,1,1
385.822766439,2,2
386.449705215,3,3
387.111473922,4,4
387.738412698,1,1
388.376961451,2,2
389.015510204,3,3
389.642448979,4,4
390.280997732,1,1
390.907936507,2,2
391.546485260,3,3
392.185034013,4,4
392.823582766,1,1
393.462131519,2,2
394.100680272,3,3
394.739229024,4,4
395.377777777,1,1
396.004716553,2,2
396.631655328,3,3
397.258594104,4,4
397.885532879,1,1
398.512471655,2,2
399.139410430,3,3
399.766349206,4,4
