0.023250000,0
0.026156250,0
0.029062500,0
0.031968750,0
0.034875000,0
0.037781250,0
0.040687500,0
0.043593750,0
0.046500000,0
0.049406250,0
0.052312500,0
0.055218750,0
0.058125000,0
0.061031250,0
0.063937500,0
0.066843750,0
0.069750000,0
0.072656250,0
0.075562500,0
0.078468750,0
0.081375000,0
0.084281250,0
0.087187500,0
0.090093750,0
0.093000000,0
0.095906250,0
0.098812500,0
0.101718750,0
0.104625000,0
0.107531250,0
0.110437500,0
0.113343750,0
0.116250000,0
0.119156250,0
0.122062500,0
0.124968750,0
0.127875000,0
0.130781250,0
0.133687500,0
0.136593750,0
0.139500000,0
0.142406250,0
0.145312500,0
0.148218750,0
0.151125000,0
0.154031250,0
0.156937500,0
0.159843750,0
0.162750000,0
0.165656250,0
0.168562500,0
0.171468750,0
0.174375000,0
0.177281250,0
0.180187500,0
0.183093750,0
0.186000000,0
0.188906250,0
0.191812500,0
0.194718750,0
0.197625000,0
0.200531250,0
0.203437500,0
0.206343750,0
0.209250000,0
0.212156250,0
0.215062500,0
0.217968750,0
0.220875000,0
0.223781250,0
0.226687500,0
0.229593750,0
0.232500000,0
0.235406250,0
0.238312500,0
0.241218750,0
0.244125000,0
0.247031250,0
0.249937500,0
0.252843750,0
0.255750000,0
0.258656250,0
0.261562500,0
0.264468750,0
0.267375000,0
0.270281250,0
0.273187500,0
0.276093750,0
0.279000000,0
0.281906250,0
0.284812500,0
0.287718750,0
0.290625000,0
0.293531250,0
0.296437500,0
0.299343750,0
0.302250000,0
0.305156250,0
0.308062500,0
0.310968750,0
0.313875000,0
0.316781250,0
0.319687500,0
0.322593750,0
0.325500000,0
0.328406250,0
0.331312500,0
0.334218750,0
0.337125000,0
0.340031250,0
0.342937500,0
0.345843750,0
0.348750000,0
0.351656250,0
0.354562500,0
0.357468750,0
0.360375000,0
0.363281250,0
0.366187500,0
0.369093750,0
0.372000000,0
0.374906250,0
0.377812500,0
0.380718750,0
0.383625000,0
0.386531250,0
0.389437500,0
0.392343750,0
0.395250000,0
0.398156250,0
0.401062500,0
0.403968750,0
0.406875000,0
0.409781250,0
0.412687500,0
0.415593750,0
0.418500000,0
0.421406250,0
0.424312500,0
0.427218750,0
0.430125000,0
0.433031250,0
0.435937500,0
0.438843750,0
0.441750000,0
0.444656250,0
0.447562500,0
0.450468750,0
0.453375000,0
0.456281250,0
0.459187500,0
0.462093750,0
0.465000000,0
0.467906250,0
0.470812500,0
0.473718750,0
0.476625000,0
0.479531250,0
0.482437500,0
0.485343750,0
0.488250000,0
0.491156250,0
0.494062500,0
0.496968750,0
0.499875000,0
0.502781250,0
0.505687500,0
0.508593750,0
0.511500000,0
0.514406250,0
0.517312500,0
0.520218750,0
0.523125000,0
0.526031250,0
0.528937500,0
0.531843750,0
0.534750000,0
0.537656250,0
0.540562500,0
0.543468750,0
0.546375000,0
0.549281250,0
0.552187500,0
0.555093750,0
0.558000000,0
0.560906250,0
0.563812500,0
0.566718750,0
0.569625000,0
0.572531250,0
0.575437500,0
0.578343750,0
0.581250000,0
0.584156250,0
0.587062500,0
0.589968750,0
0.592875000,0
0.595781250,0
0.598687500,0
0.601593750,0
0.604500000,0
0.607406250,0
0.610312500,0
0.613218750,0
0.616125000,0
0.619031250,0
0.621937500,0
0.624843750,0
0.627750000,0
0.630656250,0
0.633562500,0
0.636468750,0
0.639375000,0
0.642281250,0
0.645187500,0
0.648093750,0
0.651000000,0
0.653906250,0
0.656812500,0
0.659718750,0
0.662625000,0
0.665531250,0
0.668437500,0
0.671343750,0
0.674250000,0
0.677156250,0
0.680062500,0
0.682968750,0
0.685875000,0
0.688781250,0
0.691687500,0
0.694593750,0
0.697500000,0
0.700406250,0
0.703312500,0
0.706218750,0
0.709125000,0
0.712031250,0
0.714937500,0
0.717843750,0
0.720750000,0
0.723656250,0
0.726562500,0
0.729468750,0
0.732375000,0
0.735281250,0
0.738187500,0
0.741093750,0
0.744000000,0
0.746906250,0
0.749812500,0
0.752718750,0
0.755625000,0
0.758531250,0
0.761437500,0
0.764343750,0
0.767250000,0
0.770156250,0
0.773062500,0
0.775968750,0
0.778875000,0
0.781781250,0
0.784687500,0
0.787593750,0
0.790500000,0
0.793406250,0
0.796312500,0
0.799218750,0
0.802125000,0
0.805031250,0
0.807937500,0
0.810843750,0
0.813750000,0
0.816656250,0
0.819562500,0
0.822468750,0
0.825375000,0
0.828281250,0
0.831187500,0
0.834093750,0
0.837000000,0
0.839906250,0
0.842812500,0
0.845718750,0
0.848625000,0
0.851531250,0
0.854437500,0
0.857343750,0
0.860250000,0
0.863156250,0
0.866062500,0
0.868968750,0
0.871875000,0
0.874781250,0
0.877687500,0
0.880593750,0
0.883500000,0
0.886406250,0
0.889312500,0
0.892218750,0
0.895125000,0
0.898031250,0
0.900937500,0
0.903843750,0
0.906750000,0
0.909656250,0
0.912562500,0
0.915468750,0
0.918375000,0
0.921281250,0
0.924187500,0
0.927093750,0
0.930000000,0
0.932906250,0
0.935812500,0
0.938718750,0
0.941625000,0
0.944531250,0
0.947437500,0
0.950343750,0
0.953250000,0
0.956156250,0
0.959062500,0
0.961968750,0
